id,text,label
7355,"Dari AS: Saya selalu dikenal sebagai gadis yang tidak mementingkan diri sendiri, perhatian, dan manis.Jadi, saya bertemu dengan seorang gadis empat tahun lalu.Dia membangkitkan seksualitas saya.Saya rasa saya menyukai gadis tersebut dan saya sangat senang dengan gadis tersebut.Gadis tersebut memperkenalkan saya kepada banyak teman dan kami semua membentuk ikatan yang kuat ini.Persahabatan yang sangat kita cintai, percayai, dan kagumi.Aku akan menyebutnya gadis B. Sekarang, suatu malam ketika B tidak ada, aku sedang berkumpul dengan teman-teman lain (dan ini sekitar 3 tahun yang lalu) dan gadis ini, aku akan memanggilnya Q, menciumku dan itu /luar biasa/.Saya menyukainya.Q akhirnya datang ke rumah saya dan dia berhubungan seks dengan saya.Dia memberitahuku, ‘Bagaimana jika kita bersama?’ dan aku menjadi sangat bahagia.Aku menghentikan hubungan dengan B. Tapi kemudian...Q memutuskan bahwa dia menginginkan orang lain dan aku segera lari kembali ke B. Aku melakukan ini selama bertahun-tahun kepada B. Aku menariknya, mengucapkan janji-janji palsu, dan ketika dia tidak mau berurusan dengan omong kosongku, aku pergi ke Q",No Distortion
7356,"I started cutting myself like two months ago and I can’t stop. I have been so insecure since forever, I have always hated my self and then my sister stopped eating so she began calling me fat. Every single day, and even my dad talked about my weight :( so one night I was in the kitchen and my dad had his razor blade on the counter, no body was in the kitchen..so I cut my arm. I really liked the feeling of cutting, and it took my mind off things. A couple days later, my mom looked at my arms and she saw weird scars, and she knew I cut myself. So I had to explain everything to her and how I felt about my self. She told my dad and my sister and then it turned in to this whole big thing, but she never sent me to therapy or asked for my blade back. My sister never apologized and she still calls me fat :( some times she will get bad at me and tell me to go cut myself.",No Distortion
7357,"Saya telah didiagnosis menderita PTSD.Konon ini adalah akibat dari penindasan parah yang saya alami selama hampir 10 tahun.Saya baru saja mendapat bantuan dalam hal ini dua bulan lalu.Saat menjalani terapi, tangis dan kemarahan yang saya alami berhenti. Saya merasa semakin lelah, saya frustrasi dan benar-benar sengsara, dan saya merasa gagal dalam hidup dan di sekolah.Saya tidak punya teman.Yang saya punya berasal dari SMA.Saya takut berbicara dengan orang lain, namun saya bisa berpidato di depan umum dengan sempurna.Saya rasa terapi tidak membantu saya dan berdasarkan apa yang dikatakan oleh guru psikologi saya, dia membuat saya merasa bahwa masalah ini sederhana dan saya seharusnya tidak terlalu kecewa.",Emotional Reasoning
7358,"Saya pindah ke negara suami saya dimana saya belum bisa bekerja dan sekarang saya mulai membencinya.1 tahun 3 bulan yang lalu saya pindah ke negara suami saya untuk pekerjaannya.Tempat kami tinggal sangat indah dan saya fasih berbicara bahasa tersebut, namun karena penundaan visa, saya tidak diizinkan bekerja sejak pindah ke sini.Sebelum pindah ke sini, dia selalu berjanji padaku bahwa izin kerja tidak akan menjadi masalah sama sekali.1,5 tahun adalah waktu yang SANGAT lama untuk menyibukkan diri dengan menjadi sukarelawan, atau mengenal kota, atau berolahraga atau melakukan semua hal yang diperintahkan oleh orang-orang di posisi saya, dan percayalah, saya melakukan semua ini secara intensif.Namun intinya, aktivitas tersebut tidak memenuhi ambisi batin saya dalam jangka panjang.Saya mempunyai pekerjaan dengan gaji yang sangat baik di negara asal saya, dan saya tidak tahan lagi bergantung secara finansial padanya.Saya punya banyak teman dan di sini saya sama sekali tidak mengenal siapa pun, jadi kami bersama 24/7 — kami kehabisan hal untuk diceritakan satu sama lain.Aku sangat supel, jadi aku selalu berusaha mencari teman baru, tapi di usiaku, menjalin hubungan jauh lebih sulit.. Selain itu, dia unggul dan mengalami kesuksesan besar dalam pekerjaannya, sementara aku menjadi seperti ini, menjadi bayangan diriku sendiri dan menyaksikan harga diriku benar-benar hilang.Saya merasa saya telah direduksi menjadi seorang juru masak, petugas kebersihan, dan saya merasa sangat bodoh dan tidak berdaya karena saya tidak memiliki pengalaman memvalidasi diri.Aku menyadari betapa aku berusaha menjauhkan diri darinya karena aku sangat marah atas situasi yang dia lakukan terhadapku, aku merasa dia menipuku.Kesabaranku sudah habis dan aku mulai mempunyai pikiran-pikiran yang sangat negatif.Dia sudah mulai meminta saya untuk mencoba memiliki bayi, tetapi saya merasa dengan memiliki anak di tempat yang tidak memiliki keluarga, peluang saya untuk mendapatkan pekerjaan akan semakin kecil.Baru-baru ini, saya dirujuk ke sini untuk mendapatkan pekerjaan impian saya di perusahaan impian saya dan berhasil melakukan wawancara, namun kemudian HR memberi tahu saya bahwa mereka mengeluarkan saya dari proses tersebut karena situasi visa saya.Saya tidak bisa menjelaskan kemarahan dan kemarahan yang saya rasakan saat itu.Apa yang dapat saya lakukan untuk menghentikan spiral negatif ini?",No Distortion
7359,"Dari Yunani: Saya putus dengan tunangan saya.Saya 33 dan dia 35. Kami bersama selama 6 tahun dan 2 tahun terakhir kami bertunangan.Saya adalah orang yang meninggalkan rumah karena beberapa bulan terakhir dia mendapat tekanan dari pekerjaannya dan dia juga mengatakan kepada saya bahwa saya memberikan tekanan padanya.Dia tidak ingin berbicara dengan saya dan ketika saya mencoba melakukan percakapan, dia mengatakan bahwa saya mengomel dan dia akan pergi.",No Distortion
7360,"Saya tidak tahu apa yang salah dengan diri saya, dan itu membuat saya gila.Saya dulu menderita skizofrenia, tetapi meskipun saya merasa tidak mengidapnya, mengetahuinya saja tidak membantu apa pun.Aku mengikuti program psikosis awal, dan mereka telah banyak membantuku, tapi aku masih merasa belum membaik dalam beberapa hal.Saya merasa seperti saya tidak akan pernah bisa menjadi normal atau hidup normal….",No Distortion
7361,"Ayah saya telah membuka lembaran baru dalam beberapa tahun terakhir dan telah menjadi seorang Kristen yang penuh kasih dan setia.Dia baru-baru ini menjalani nefrektomi radikal karena kanker ginjal (karsinoma ginjal).Selama gejala-gejala mengerikan dan cobaan dari kanker yang sebenarnya dan banyak perjalanan ke rumah sakit, dia luar biasa positif dan kuat.Setelah operasi (Dia sekarang bebas kanker!) Dia telah membuat pernyataan bunuh diri (yang belum pernah dia lakukan sebelumnya sepanjang pengetahuan saya) dan kemarahannya yang tak terkendali di masa lalu telah muncul kembali 10 kali lipat.",No Distortion
7362,"Saya telah berteman dengan seorang gadis online selama hampir 10 tahun.Dia selalu berjuang melawan depresi, dan putus sekolah dari sekolah menengah pertama, sekolah menengah atas, dan universitas.Dia berusia 24 tahun sekarang.Dia baru saja mendapat pekerjaan yang sangat bagus, tapi kemudian kondisinya segera memburuk.Saya Bipolar II, dan saya curiga dia juga Bipolar.Dia berputar dengan cepat antara keadaan manik dan depresi.Dia telah berulang kali mengatakan kepada saya bahwa dia terus-menerus berpikir untuk bunuh diri.",No Distortion
7363,"Dari Hong Kong: Saya seorang pria berusia 14 tahun dan saya tidak tahu apakah ini jarang atau tidak, tapi sepertinya saya memiliki ketertarikan pada mulut orang-orang.Saat aku melihat mulut orang, aku cenderung mengalami ereksi, dan aku merasa bersemangat karenanya.Terkadang saya suka mencari gambar mulut secara online, atau mencari video mulut di YouTube, hanya untuk membuat diri saya ingin melihat mulut orang.Kadang-kadang saya dengan anehnya (?) meminta teman sekelas saya untuk membuka mulut mereka, dan mereka biasanya melakukannya, dan saya akan menjadi sangat bersemangat dan saya akan ereksi.Apakah ini “fetish” yang normal?Atau apakah aku hanya orang yang sangat aneh?",No Distortion
7364,"Hai, yang di sana.Saya adalah orang yang genderqueer di sekolah pascasarjana kesehatan mental untuk menjadi LCPC.Saya khawatir bahwa memiliki identitas gender yang tidak sesuai dengan sebagian besar orang lain akan mengurangi kemampuan saya untuk membangun aliansi terapeutik dengan banyak klien.Saya khawatir saya tidak akan efektif di luar komunitas yang sangat sempit.Saya telah berpikir untuk mencoba hidup lebih jelas sebagai perempuan atau laki-laki, tetapi gagasan ini tidak nyaman bagi saya.Saya merasa jawaban yang terus saya dapatkan adalah saya harus menjadi diri saya sendiri untuk menciptakan hubungan yang autentik, namun menurut saya jawaban tersebut mengabaikan kenyataan bahwa mengekspresikan perasaan genderqueer sering kali membingungkan kebanyakan orang dan sangat sering menghambat pembangunan hubungan.Astaga.Bagaimana menurutmu???",No Distortion
7365,"Beberapa waktu yang lalu suamiku memintaku untuk merekam video adikku yang telanjang setelah dia mandi.Aku bilang tidak, tapi dia terus menggangguku sampai akhirnya aku menyerah. Dia bilang padaku dia tidak akan bertanya lagi, tapi dia tetap melakukannya.Sudah sampai pada titik di mana saya tidak bisa berada di dekatnya tanpa dia meminta ""foto"".Itu membuatku membencinya dan membencinya.Dia bertanya padaku kenapa aku tidak bisa menerima begitu saja bahwa itulah yang membuatnya bergairah tapi itu menyakitkan karena aku sudah cukup.Saya selalu menjadi yang terbaik kedua setelah saudara perempuan saya.Dia adalah orang yang baik hati dan saya adalah seorang pemberontak.Jadi dia selalu mendapatkan apa yang diinginkannya, sedangkan aku berakhir di jalanan karena aku bosan tinggal di tempat di mana aku merasa sendirian.Dia selalu punya banyak teman.Suamiku adalah satu-satunya yang kumiliki dan sekarang sepertinya dia telah memenangkan hatinya juga.Dia berusia 18 tahun, kurus, dan berambut pirang, jadi aku tertarik, tetapi aku tetap saja terbunuh melihatnya bertindak seperti ini.Ini salahku karena memberinya foto itu sejak awal.Kami baru menikah selama 11 bulan dan akan segera mempunyai anak pertama.Saya tidak ingin putus asa bahwa dia akan berubah tetapi dia tidak akan membiarkannya meskipun itu merusak pernikahan kami.Dia melihatku menangis dan sepertinya dia tidak peduli.Kami berdua masih sangat muda.Dia berusia 24 tahun dan saya 22 tahun. Inilah sebabnya saya berharap dia akan tumbuh dewasa.Tapi itu telah menjadi obsesi dan itu lebih menyakitkan dari apa pun yang pernah saya rasakan.Saya hanya berharap saya bisa membuat dia melihat apa yang dilakukannya terhadap kami.Apa yang harus saya lakukan?",No Distortion
7366,"Kadang-kadang, terutama ketika sesuatu yang traumatis telah atau akan terjadi, saya mengalami pemadaman listrik seperti ini.Rasanya sakit seperti aku disingkirkan.Saya menyebutnya pemadaman listrik, tapi saya ingat sedikit tentang apa yang terjadi, bagaimana saya tidak bisa mengendalikan apa yang saya lakukan.Mereka suka membuat saya kesakitan, dan menertawakan saya ketika saya mencoba melawannya.Saya tidak begitu ingat apa yang terjadi, hanya betapa menyakitkannya dan betapa lucunya menurut mereka jika saya melakukan hal tersebut.Terakhir kali ini terjadi, saya mengirim pesan kepada tunangan saya, dan saya mulai mengalami sebuah episode.Ketika mereka mengambil alih, Mereka mengatakan kepadanya bahwa saya harus mendapat nama panggilan baru, Patches.Kemudian dilanjutkan dengan mengatakan bahwa mereka akan meninggalkan bekas luka untuk mengingatkannya.Saya terbangun kembali sambil memegang telepon di telinga saya dan tunangan saya menyuruh saya untuk bangun.Ada potongan kecil yang terukir di kakiku dan beberapa luka bakar penghapus.Dan yang terpikir olehku sekarang hanyalah namanya, dan betapa mereka menikmati rasa sakit itu, dan bagaimana aku juga menikmati rasa sakit itu.Aku menjadi penyendiri, dan aku takut pada bayanganku sendiri.Satu-satunya orang yang dapat saya ajak bicara sekarang adalah tunangan saya.Aku takut suatu hari nanti aku akan menyakiti seseorang, tapi aku tidak ingin disingkirkan karena dari luar aku normal, saran?",Jumping to Conclusions
7367,"Dari AS: Saya lulusan baru berusia 22 tahun dan tunangan saya berusia 30 tahun dan merupakan pekerja keras sebagai analis bisnis.Kami mulai berkencan ketika saya berusia 18 tahun (dia berusia 26 tahun).Kami berpacaran selama bertahun-tahun di sekolah, dia putus dengan saya dua kali pada saat kami bersama sebelumnya (keluarga saya tidak terlalu menerima saya berkencan dan dia melihatnya).Kemudian ketika saya pindah ke Dallas selama dua tahun terakhir di sekolah perawat, kami memutuskan untuk tinggal bersama.",No Distortion
7368,"Saya telah menyimpan perasaan terhadap sahabat saya di sekolah dasar selama bertahun-tahun sekarang.Dialah satu-satunya orang yang menghiburku saat aku merasa sedih, dan hal itu memang sering terjadi.Itu berkembang menjadi cinta.Tapi dia harus pindah ke Georgia di kelas empat.Saya tidak pernah benar-benar melupakannya.Saya percaya bahwa saya mencintainya tetapi tidak pernah memberitahunya.Dia pernah meneleponku sebelumnya, tapi aku tidak pernah mendapatkan nomornya dan tetap tidak pernah bisa mengungkapkan perasaanku padanya.Dia adalah satu-satunya orang yang kucintai sejak saat itu dan tidak pernah memiliki hubungan pacar.Saya percaya bahwa tidak adil bagi orang lain jika saya tidak bisa mencintai mereka, bagaimana mereka bisa mencintai saya, karena saya masih berharap dia akan kembali ke dalam hidup saya.Saya berumur 20 tahun dan saya tahu saya harus move on, tapi saya tidak tahu caranya.Setiap kali saya berpikir saya telah move on, saya mengingatnya dan itu hampir membuat saya menangis.",No Distortion
7369,"Dari Israel: Baru-baru ini saya memperhatikan betapa banyak hal yang saya lakukan dilakukan untuk mendapatkan apresiasi dari orang-orang di sekitar saya.Saya bermimpi untuk memasang status yang bagus di Whatsapp sehingga beberapa gadis tertentu akan melihatnya dan berpikir “Dia lucu” (Saya menghindari bertindak berdasarkan hal ini).Saya bermimpi mengatakan hal-hal cerdas atau lucu atau tajam pada saat yang tepat.Saya terus membantu orang-orang di grup bantuan Facebook yang besar, dan menunggu orang-orang tersebut berterima kasih kepada saya, atau sekadar mengetahui bahwa orang lain yang melihatnya mengetahui betapa pintarnya saya, betapa lucu dan suka menolongnya.Ketika saya berbicara dengan orang-orang dan mereka tertawa, inilah yang membuat saya bahagia.Sepertinya semua hal yang saya lakukan dilakukan untuk dihargai.Itu adalah kecanduan.Beberapa keputusan hidup saya didasarkan pada keinginan untuk dipandang baik oleh orang lain.Kebahagiaanku bergantung pada persetujuan orang lain!!!Bahkan menulis pertanyaan ini membuat Anda memikirkan betapa pintarnya saya, dan memikirkan situasi buruk saya.Bisakah Anda memberi saya ide bantuan mandiri dan nama buku untuk keluar dari masalah ini, dan mulai menemukan dan melakukan apa yang INGIN saya lakukan?Terima kasih banyak.",Emotional Reasoning
7370,"Saya berkencan dengan pria yang sangat saya sayangi, dia secara umum sangat baik kepada saya dan membantu saya memperbaiki kehidupan saya dalam hal sekolah dan pekerjaan.Gagasan tentang dia berbicara dengan gadis-gadis lain sangat menggangguku.Saya telah berperilaku sangat ""gila"" seperti dia.Saya merasa impulsif, di luar kendali.Saya membayangkan semua ancaman ini, dan meskipun itu nyata, perilaku saya di luar kendali.Saya menanyakan pertanyaan ini bukan agar saya bisa membuat hubungan saya lebih baik, saya bertanya karena saya sangat prihatin, dan perilaku saya mempengaruhi orang-orang di sekitar saya.Tapi aku tidak biasanya seperti ini, aku belum pernah seperti ini dengan pria lain.Saya umumnya tenang, saya biasanya tidak mengalami kecemasan mental.Saya tidak menyukai orang yang emosional, tetapi sekarang saya menjadi sangat emosional dan tidak rasional.",Emotional Reasoning
7371,"Dari Lebanon: Saat tumbuh dewasa, saya berpikir apa yang biasa dilakukan ayah saya adalah hal yang normal dan saya menerima perilaku buruk tersebut.Namun ketika saya dewasa, saya menyadari bahwa jika ada seseorang yang menganiaya kami secara mental dengan kata-kata kasar dan terkadang agresi fisik, semuanya sudah terlambat.Baru-baru ini dia kehilangan akal sehatnya, dia memata-matai kita semua dengan meninggalkan perangkat yang tersembunyi di mobil kita.Dia dan ibuku telah berkencan dengan orang lain secara terbuka, mereka tidak bisa bercerai karena dia akan membuat hidup ibuku seperti neraka jika dia pergi (telah terjadi).Dia tidak berhenti menelepon dan muncul di mana-mana dan mengancam akan menyakitinya.Dan jika dia tetap tinggal, semuanya sama saja, itu mengerikan.Dia bahkan mengencani satu-satunya sahabatnya untuk memperburuk keadaan.Dan dia terus menuding dan mengatakan bahwa ibu menghancurkan hidupnya, padahal selama ini dialah yang selalu kehilangan kesabaran dan mengancam kami serta membuat hidup kami seperti neraka.Biasanya dia adalah orang yang sangat peduli dan dermawan, tapi dia kehilangan hal itu karena ada setan kecil di kepalanya yang memicu sesuatu yang membuat dia menjadi sangat marah… ini bahkan tidak menyentuh permukaan dari apa yang ingin saya katakan tetapi saya sudah mencoba membawanya ke terapi.Dia tidak mau pergi dan kami tidak mampu membayar terapis yang baik.Saya butuh bantuan karena saya hampir putus asa.24 tahun hidupku telah berlalu dengan gelombang kegilaan yang mengerikan.Saya hanya perlu membantunya.Saya tidak tahu harus mulai dari mana.",No Distortion
7372,"Dari AS: Sekitar 2-3 bulan setelah hubungan kami, pacar saya terus mendesak saya untuk memberi tahu dia jumlah pria yang tidur dengan saya.Pada awalnya, saya mencoba untuk menangkis pertanyaan itu tetapi saya harus menjawabnya.Saya berbohong dan memberinya angka yang sangat rendah, karena saya tahu dia adalah orang yang pencemburu.Tapi aku merasa sangat bersalah saat dia bilang dia sangat senang aku menunggunya, jadi beberapa hari kemudian, aku memutuskan untuk memberitahunya.Namun ketika saya duduk untuk memberitahunya, saya tidak bisa menceritakan semuanya jadi saya mengungkapkan kepadanya bahwa masih ada satu lagi.Dia mengalami kesulitan menghadapinya, dan dia membuatku berjanji padanya bahwa tidak akan ada lagi.Berbulan-bulan berlalu tanpa saya merasa begitu bersalah karenanya.",Labeling
7373,"Ketika saya memulai pekerjaan saya di toko kelontong 3 bulan yang lalu, saya mengalami kecemasan yang sangat buruk.Saya biasanya adalah orang yang cemas sebelumnya, tetapi berada di lingkungan sosial hanya memperburuk keadaan.Saya sangat buruk terhadap orang lain dan menunjukkan sikap pelanggan yang bahagia/gembira.Sampai-sampai saya menahan air mata karena saya sangat cemas.Kakak perempuan saya mengizinkan saya meminum beberapa resep obat kecemasannya pada awalnya, dan ternyata itu salah.Saya juga mengambil root kava dan 5-HTP di atasnya.Saya lebih nyaman merasa sangat lelah sepanjang hari daripada merasa cemas.Sejak itu, saya telah melakukan pengobatan sendiri dengan suplemen yang disebut Phenibut dan kadang-kadang 5-HTP di atas itu.Phenibut dikatakan efektif untuk kecemasan sosial dan dapat membantu membawa Anda keluar dari cangkang Anda.Saya mengambil ukuran porsi maksimum yang tercantum (kira-kira 1060mg).setelah saya terbiasa sangat membantu.Saya tidak lagi terintimidasi oleh rekan kerja laki-laki, saya merasa nyaman menjawab telepon dan dapat berbicara dengan pelanggan tanpa rasa takut.Ini adalah sesuatu yang berhasil untuk saya.Tentu saja tidak ada terapi yang melekat pada pengobatan sendiri, namun jika efektif, apakah tetap salah?",Overgeneralization
7374,"Saya seorang mahasiswa yang baru saja menyelesaikan tahun pertamanya, dan akan melanjutkan pendidikan saya sebagai penduduk tetap di kampus.Sejak tahun pertama saya di sekolah menengah atas, saya telah mengalami sesuatu yang sulit untuk diringkas dengan kata-kata sederhana, jadi saya akan berusaha sebaik mungkin untuk menggambarkan gejala-gejala saya.Sejauh ingatan saya dapat ditarik kembali, saya selalu mengalami kesulitan untuk tetap bersikap positif dan mempertahankan fokus.Saya pelupa dan sering lupa percakapan yang saya ikuti. Akhir-akhir ini, masalah saya semakin berkembang.Pola tidur dan makan saya telah berubah, saya semakin jengkel dan marah, dan saya juga mulai membuat pilihan hidup yang buruk.Secara umum, saya juga merasa tertekan oleh keadaan dunia, sering kali mendapati diri saya tenggelam dalam pikiran-pikiran yang tampaknya bersifat eksistensial, namun lebih bersifat relatif terhadap lingkungan sekitar daripada diri saya sendiri.Harga diri saya mungkin sangat rendah, atau setara dengan individu normal.Saya mulai mengalami masa-masa kejengkelan dan kemarahan yang membutakan, sebagai akibatnya, saya menyerang orang-orang di sekitar saya.Saya belum pernah seperti ini sebelumnya dan saya mulai merasa seolah-olah saya mempunyai suatu bentuk gangguan mental yang mulai muncul ke permukaan, atau paling tidak, hal ini menjadi lebih diumumkan.Masa kecilku tampaknya menjadi hal yang paling ada dalam pikiranku akhir-akhir ini, dan ya, keadaanku saat ini.Saya berasal dari latar belakang kemiskinan.Saya dibesarkan oleh seorang ibu tunggal yang telah melakukan yang terbaik meskipun dia memiliki kesalahan.Selama enam tahun, saya dan saudara laki-laki saya mengalami kekerasan dalam rumah tangga dari pacar sebelumnya, yang berusia 8 hingga 13 tahun. Keadaan masa kecil saya mulai mempengaruhi saya seiring bertambahnya usia, sehingga membuat hubungan saya dengan ibu menjadi tegang.Saya tidak mengalami pelecehan fisik atau seksual.Saya sadar bahwa paragraf saya melompat dari berbagai topik, namun saya mencoba mengoordinasikan beragam masalah ini dengan cara terbaik yang saya bisa, mohon bersabar.Saya berterima kasih atas waktu Anda dan saya harap saya dapat memahaminya.",No Distortion
7375,"Saya putus asa mencari bantuan karena saya merasakan ada sesuatu yang salah dengan diri saya tetapi tidak tahu persis apa itu.Aku selalu cemas dan emosiku begitu terganggu hingga aku tidak merasakan apa yang ingin kulakukan saat berikutnya.Pikiran ini saja bisa membuat saya panik dan saya pernah mengalami serangan panik parah sebelumnya.Saya pikir saya tidak dapat bekerja atau melanjutkan hidup saya.Dokter saya berpendapat bahwa saya akan tetap bekerja apapun yang terjadi meskipun sudah berkali-kali saya katakan kepadanya bahwa saya tidak dapat bekerja karena emosi saya sangat terganggu.Dia memberi saya “Arpiprazole 15mg” sekali sehari.Aku tidak tahu apa yang ada di kepalaku, aku tidak merasakan apa pun kecuali rasa cemas, aku tidak mempunyai suasana hati atau emosi yang berbeda dan pikiranku sibuk dan kosong di saat yang bersamaan.Saya tidak tahu apakah saya ingin makan atau tidur atau bekerja dan pada akhirnya saya tidak melakukan apa pun.Jika aku tidak tahu bagaimana perasaanku, bagaimana aku bisa menjalani hidup!!Tolong bantu saya mencari tahu apa yang salah dengan saya dan apakah dokter saya benar mendorong saya untuk bekerja?",Emotional Reasoning
7376,"Dari A.S.: Saat ini saya sedang mengambil cuti medis kedua karena insomnia yang semakin parah.Saya selalu berjuang melawan depresi, namun depresi saya semakin memburuk sekarang karena saya tidak dapat berfungsi di tempat kerja karena kurang tidur.Saya merasa terapis dan psikiater selalu ingin mengobati depresi dan tidak tahu bagaimana membantu tidur saya selain pengobatan.Saya sudah membaca semuanya tentang jadwal tidur, kebersihan tidur, olah raga, dan sekarang orang tua saya ingin saya dirawat di bangsal psikiatri rawat inap.Satu-satunya solusi yang saya lihat adalah struktur dan kolaborasi perawatan yang konstan.Saya telah menemui spesialis tidur dan obat-obatan tidak membantu saya.Saya akan keluar selama 4 jam dan bangun dalam keadaan kelelahan.Hanya mencari saran tentang langkah terbaik selanjutnya agar saya bisa berfungsi.Saya baru saja menerima tes genetik dari psikiater untuk memeriksa obat mana yang akan saya tanggapi.",Jumping to Conclusions
7377,"What are these behaviors I get from my boyfriend? Never answer a direct question, instead would say “here is what I will do”, silent treatment a lot, would always change the subject of discussion often by criticizing me, circular conversations, would interrupt & lose his temper when I was calm & logical, reason would not work, would say ‘I don’t care if I am illogical’, would get angry when I wouldn’t, would pay me back money in small increments dragging it out, I cancelled a date saying I was tired he said he would be tired the whole next week, said I wasn’t good because I didn’t encourage him to eat better, said I must see him 3 times a week no less, he would tell me how to say things what to say, would compare me to previous girlfriends,word play, like telling me that ‘accusing’, ‘texting’, ‘saying’, ‘meaning’, were all ‘different’, changed his Facebook status to single after we had been intimate & denied it even tho he knew I looked at his page, did it to anger me, demanded long periods of avoidance after losing temper.",Jumping to Conclusions
7378,"Saya sebelumnya menjalin hubungan yang tidak sehat selama kurang lebih 5 bulan.kami tidak sedang jatuh cinta dan sebagian besar hanya hubungan seksual - saya kehilangan keperawanan saya padanya pada malam pertama, saya menyadari pilihan saya membawa saya ke tempat ini dan saya sepenuhnya menerima tanggung jawab atas patah hati dan kesedihan yang saya alami karena keputusan ini.",Personalization and Blame
7379,"Dari AS: Suami kedua saya sepertinya tidak menyukai anak saya.Anak saya berumur 16 tahun. Kami sudah menikah 7 tahun.Kami memiliki 2 anak laki-laki berusia 1 dan 6 tahun.Dia tidak banyak bicara pada anakku.Dia tidak mengatakan banyak hal negatif kepadanya, tapi dia terus-menerus mengeluh kepada saya.Dia mengeluh tentang masalah sederhana seperti dia meminum semua soda.",Jumping to Conclusions
7380,"Dari seorang pria berusia 19 tahun di Belgia: Jadi masalah pertama saya adalah akhir-akhir ini saya sangat minder dengan penampilan saya.Saya setiap hari melihat diri saya di cermin berkali-kali dalam sehari.Kadang-kadang saya merasa tampan dan saya bahagia, Tapi kemudian hanya beberapa jam/menit/hari kemudian saya merasa jelek dan terus seperti ini terus menerus, saya bisa menjadi sangat tertekan dan terkadang menangis karena hal ini.",All-or-nothing
7381,"Dari AS: Hai.Kisah ini telah mewarnai sebagian besar hidup saya dan tampak seperti lingkaran setan yang tidak dapat saya pecahkan sesuai dengan keinginan dan kekesalan kami.Sepanjang hidupku, aku merasa diabaikan dan dikritik oleh ibuku.Dia datang ke sini dari Eropa pada usia 21 tahun setelah bertemu ayah Amerika saya di Eropa dan menikah di sini.Mereka berpendidikan, namun, menurut saya, “merindukan” revolusi tahun 60an dan keduanya tampak sedikit “persegi”.Mereka juga tampaknya telah belajar banyak, namun saya selalu merasa sedikit kekurangan karena alasan tertentu.",Emotional Reasoning
7382,"Halo, senang bertemu dengan Anda.Saya baru saja menyadari bahwa saya pikir saya mungkin mempunyai masalah.Saya tidak pernah merasa aneh sebelumnya, namun begitu jelas.Ada dua “aku” yang berbeda selain aku yang normal.Keduanya merupakan dua ekstrem.Ada orang yang sangat obsesif dan terlalu emosional yang saya juluki “Loony.”Lalu ada yang kosong secara emosional, intelektual, dan analitis yaitu yang “Bosan”.",No Distortion
7383,"Ada gerakan yang dilakukan orang yang membuat saya merasa sangat marah dan tidak enak.Itulah salah satu alasan utama saya senang tahun ajaran ini telah berakhir.Ketika seseorang di kelas mengetuk-ngetukkan kakinya ke tanah/menggerakkan kakinya berulang-ulang, mengklik pena, mengetukkan tangannya ke meja, dan sebagainya, saya akan merasa sangat marah di dalam hati.Saya selalu harus menggunakan tangan saya untuk menghalangi pandangan saya atau menutup telinga saya.Suatu kali gadis di sebelah saya tidak berhenti mengayunkan kakinya dan saya menghabiskan seluruh kelas dengan mata kanan tertutup sehingga saya tidak perlu melihatnya.Saya juga menderita gangguan kecemasan, dan saya harus meninggalkan kelas berkali-kali untuk mencoba menenangkan diri di kamar mandi karena hal itu membuat saya sangat cemas.Kelas matematika adalah yang terburuk;laki-laki di sebelah saya selalu menghentakkan kakinya dan memukul mejanya dengan pulpennya, perempuan di depan saya selalu mengayunkan kakinya, dan perempuan lain selalu memantul/menggoyangkan kakinya.Saya selalu kesal dan merasa sangat cemas.Suatu kali aku meninggalkan kelas sambil menangis yang menurutku membuat guruku sedikit takut.",Personalization and Blame
7384,"Halo.Saya menjadi sangat khawatir dengan kondisi mental saya dalam beberapa bulan terakhir.Saya merasa seolah-olah saya menjadi semakin tercerai-berai.Sangat sulit untuk dijelaskan.Otak saya terasa berkabut, kabur, dan terkadang tidak ada.Lobus frontal saya, tepatnya, terasa terputus dengan seluruh otak saya/kabur/kabur/berat.Penglihatanku terasa aneh, seolah-olah aku sedang melihat kehidupan melalui kaca tebal.Saya mengalami serangan kecemasan yang parah, di mana saya merasa seolah-olah saya tidak nyata atau ada versi lain dari diri saya yang telah melakukan hal-hal yang sangat buruk.Kadang-kadang saya tidur sangat nyenyak karena badan saya terasa sangat tegang dan berat.Terkadang saya merasa tidak sedang melakukan sesuatu, seperti saya akan masuk ke sebuah ruangan dan tidak ingat berjalan dari satu ruangan ke ruangan lainnya.Terkadang aku merasa seperti melayang atau tubuhku tidak seperti kenyataan.Saya merasakan kesemutan di sekujur tubuh, perasaan gemetar.Terkadang aku merasa segalanya terjadi begitu cepat di sekitarku dan aku bukan bagian darinya.Suara-suara terkadang terasa sangat jauh dan tidak dapat dipahami.Saya sangat sangat takut ketika saya mengetahui hari ini bahwa sepupu saya menderita skizofrenia.Saya berumur 18 tahun dan saya mengonsumsi 40mg Prozac untuk depresi dan kecemasan.Tolong, tolong beri saya beberapa jawaban.Saya sangat takut.Sudah lama aku tidak merasa seperti diriku sendiri.",Emotional Reasoning
